,full_name,age,league,position,Current Club,Shooting,shot/goal conversion,Vision,Crossing,Dribbling,Possession,Interceptions,Tackling,Aerials won,pace,Defense,height_cm,weight_kg,preferred_foot,player_face_url,player_positions,club_name
2998,Warmed Omari,23,Ligue 1,Defender,Rennes,0.0,0.0,6.666666666666667,0.0,3.9453717754172994,94.30629239984862,39.43661971830987,31.23595505617977,18.543086430024733,51.515151515151516,54.08098584617305,188.0,74.0,Right,https://cdn.sofifa.net/players/256/854/23_120.png,CB,Rennes
2999,Ohian Sancet Tirapu,23,La Liga,Midfielder,Athletic Club Bilbao,37.728993199839486,22.0125786163522,31.31313131313131,1.6548463356973995,24.12746585735964,75.97691457523584,4.929577464788734,21.34831460674157,6.599876434031521,0.0,32.18624353521216,0.0,0.0,,,,
3002,Dejan Kulusevski,23,Premier League,Midfielder,Tottenham Hotspur,12.573556365881423,10.0,40.0,17.021276595744677,30.65250379362671,75.17785060643891,17.253521126760564,36.40449438202247,1.3514183939751745,71.21212121212122,43.92532640989833,186.0,75.0,Left,https://cdn.sofifa.net/players/247/394/23_120.png,RW,Tottenham Hotspur
3009,Mohamed Simakan,23,Bundesliga,Defender,RB Leipzig,10.273131266359258,9.523809523809524,13.939393939393938,7.328605200945625,12.29135053110774,71.50151334008962,37.32394366197184,29.43820224719101,18.297908446820244,60.60606060606061,46.29123380167347,187.0,82.0,Right,https://cdn.sofifa.net/players/243/854/23_120.png,"CB, RB",RB Leipzig
3011,Ilia Gruev,23,Bundesliga,Midfielder,Werder Bremen,0.0,0.0,7.07070707070707,6.85579196217494,3.4901365705614573,83.00411466885521,42.605633802816904,54.60674157303371,5.758236040196429,0.0,64.16745694211433,0.0,0.0,,,,
3012,Peer Koopmeiners,23,Eredivisie,Midfielder,Excelsior,0.0,0.0,14.14141414141414,2.836879432624113,7.132018209408194,67.95451152923229,36.9718309859155,70.78651685393258,13.194940903715482,33.33333333333333,66.85672237842677,186.0,78.0,Right,https://cdn.sofifa.net/players/260/076/23_120.png,"CDM, CM, CB",Excelsior
3017,Sandro Tonali,23,Serie A,Midfielder,AC Milan,11.65109449533829,10.606060606060606,41.414141414141405,23.404255319148934,3.0349013657056148,72.23617842702188,27.816901408450708,46.06741573033707,3.8745135522632626,71.21212121212122,51.79512601692343,181.0,79.0,Right,https://cdn.sofifa.net/players/241/096/22_120.png,"CDM, CM",AC Milan
3018,Amine Adli,23,Bundesliga,Midfielder,Bayer Leverkusen,31.848865804941283,17.12707182320442,25.252525252525253,7.328605200945625,22.76176024279211,65.96981438202414,13.380281690140848,25.393258426966288,14.616138563569114,0.0,34.58845457247273,0.0,0.0,,,,
3022,Emil Holm,23,Serie A,Defender,Spezia,9.127215899224929,7.792207792207792,16.96969696969697,10.638297872340424,15.629742033383916,32.68488242890888,17.957746478873243,36.17977528089887,33.67082629198061,72.72727272727273,33.15946267051039,191.0,83.0,Right,https://cdn.sofifa.net/players/246/656/23_120.png,"RM, RB, RWB",Spezia
3033,Arthur Theate,23,Ligue 1,Defender,Rennes,18.122210794549744,15.384615384615383,5.252525252525253,0.0,3.0349013657056148,88.12874329012541,24.295774647887324,19.325842696629213,15.257336588548101,62.121212121212125,41.030570133938255,185.0,78.0,Left,https://cdn.sofifa.net/players/257/278/23_120.png,CB,Rennes
3036,Phil Foden,23,Premier League,Midfielder,Manchester City,57.931253161403326,33.54037267080746,43.43434343434343,31.205673758865245,28.224582701062218,81.82150603199668,8.450704225352114,17.528089887640448,6.475882553658032,77.27272727272727,32.92948720057311,171.0,69.0,Left,https://cdn.sofifa.net/players/237/692/23_120.png,"LW, CF, CAM",Manchester City
3040,Domingos André Ribeiro Almeida,23,La Liga,Midfielder,Valencia CF,12.90443942814146,12.5,29.898989898989896,30.969267139479904,23.520485584218516,78.52452225248825,25.000000000000004,53.258426966292134,3.580543006556038,0.0,56.314741094151174,0.0,0.0,,,,
3045,Jay Idzes,23,Eredivisie,Midfielder,Go Ahead Eagles,5.294128996160599,5.0,3.8383838383838382,0.0,1.9726858877086497,77.95665328958702,47.88732394366198,30.56179775280899,13.77074042645386,39.39393939393939,52.08318960549046,183.0,82.0,Right,https://cdn.sofifa.net/players/262/396/23_120.png,"CB, CDM",Go Ahead Eagles
3046,Alidu Seidu,23,Ligue 1,Defender,Clermont,0.0,0.0,5.252525252525253,5.200945626477541,14.41578148710167,83.16110395898775,68.30985915492958,42.69662921348314,7.126084608912943,45.45454545454545,66.59389923347035,173.0,68.0,Right,https://cdn.sofifa.net/players/257/946/23_120.png,"CB, RB, LB",Clermont
3047,Pierre Kalulu Kyatengwa,23,Serie A,Defender,AC Milan,10.919141054581237,12.5,7.07070707070707,4.964539007092197,4.855842185128984,87.0526325911375,51.056338028169016,45.39325842696629,9.950482993749493,62.121212121212125,63.31966412518406,184.0,69.0,Right,https://cdn.sofifa.net/players/255/654/22_120.png,"RB, CB",AC Milan
3052,Sofiane Diop,23,Ligue 1,Forward,Nice,15.055179332831706,8.75,33.73737373737374,22.931442080378247,23.216995447647953,73.52818016622098,41.54929577464789,37.52808988764045,6.50057273768614,60.60606060606061,52.30479928999566,175.0,65.0,Right,https://cdn.sofifa.net/players/244/892/23_120.png,"LM, RM, CF",Nice
3059,Clément Vidal,22,Ligue 1,Defender,Ajaccio,12.016279629443465,13.157894736842104,1.0101010101010102,1.1820330969267139,0.0,64.91457281042395,43.30985915492958,26.516853932584265,19.214324470971246,34.848484848484844,45.00749633183216,181.0,76.0,Right,https://cdn.sofifa.net/players/244/476/23_120.png,CB,Ajaccio
3061,Mitchel Bakker,22,Bundesliga,Defender,Bayer Leverkusen,23.500767739054364,19.51219512195122,18.78787878787879,6.382978723404255,10.01517450682853,67.24083440452281,27.11267605633803,20.89887640449438,4.657828958004303,0.0,37.00596193018433,0.0,0.0,,,,
3062,Ole ter Haar Romeny,22,Eredivisie,Forward,Emmen,42.56789110062248,25.324675324675326,15.15151515151515,2.6004728132387704,10.31866464339909,69.58726643213788,11.267605633802818,27.41573033707865,6.720975084197237,0.0,35.78269317820232,0.0,0.0,,,,
3064,Valentin Gendrey,22,Serie A,Defender,Lecce,0.0,0.0,15.757575757575758,10.165484633569738,5.766312594840668,56.82189936269265,37.676056338028175,57.303370786516844,10.860125385808878,75.75757575757575,56.97607919885142,179.0,75.0,Right,https://cdn.sofifa.net/players/245/863/23_120.png,RB,Lecce
3066,Daniël van Kaam,22,Eredivisie,Midfielder,Cambuur,11.185982233823202,12.903225806451612,16.565656565656564,7.328605200945625,19.423368740515937,72.37092287940004,20.422535211267608,30.56179775280899,5.769539471337352,0.0,41.23773166413106,0.0,0.0,,,,
3067,Nehuén Pérez,22,Serie A,Defender,Udinese,13.654979057170324,14.634146341463413,6.4646464646464645,3.7825059101654843,2.427921092564492,82.42459061862371,41.54929577464789,55.056179775280896,8.937138190991412,39.39393939393939,63.94700487437488,186.0,75.0,Right,https://cdn.sofifa.net/players/244/206/23_120.png,CB,Udinese
3070,Yukinari Sugawara,22,Eredivisie,Defender,AZ,16.493892394683893,13.924050632911392,25.05050505050505,24.822695035460992,3.9453717754172994,76.93321015209389,26.408450704225356,39.550561797752806,2.927697479858645,77.27272727272727,49.14633711635642,178.0,68.0,Right,https://cdn.sofifa.net/players/242/916/23_120.png,"RB, RW",AZ
3071,Igor Guilherme Barbosa da Paixão,22,Eredivisie,Forward,Feyenoord,49.228943409420204,24.39024390243903,42.82828282828283,32.38770685579196,20.789074355083464,66.68818123624587,19.366197183098596,18.42696629213483,13.340842863089845,74.24242424242425,33.10734030527614,168.0,65.0,Right,https://cdn.sofifa.net/players/271/400/23_120.png,"LW, RW",Feyenoord
3074,Shawn Adewoye,22,Eredivisie,Defender,RKC Waalwijk,9.926491867801124,12.0,5.05050505050505,0.0,6.525037936267071,82.56970393894616,47.535211267605646,44.04494382022472,12.451301669456127,48.484848484848484,60.267170016910185,181.0,81.0,Right,https://cdn.sofifa.net/players/251/895/23_120.png,CB,RKC Waalwijk
3076,Marco Carnesecchi,22,Serie A,Goalkeeper,Cremonese,0.0,0.0,1.4141414141414141,0.0,0.0,17.07546182461762,0.0,0.898876404494382,1.7334860633829705,0.0,3.8679248706314375,191.0,83.0,Right,https://cdn.sofifa.net/players/252/154/23_120.png,GK,Cremonese
3087,Vinicius Junior,22,La Liga,Forward,Real Madrid,33.07343507713813,17.97752808988764,41.61616161616161,5.910165484633569,54.93171471927163,71.00071429614331,6.690140845070424,22.02247191011236,0.4956313841652687,96.96969696969697,31.689856837320658,176.0,73.0,Right,https://cdn.sofifa.net/players/238/794/23_120.png,LW,Real Madrid
3088,Marc Guehi,22,Premier League,Defender,Crystal Palace,7.82441123697265,8.823529411764705,4.646464646464646,0.0,5.614567526555387,80.84344029134573,39.08450704225353,32.13483146067415,10.330639918268785,63.63636363636364,50.67656915664563,182.0,82.0,Right,https://cdn.sofifa.net/players/241/159/23_120.png,CB,Crystal Palace
3089,Mike Eerdhuijzen,22,Eredivisie,Defender,Sparta Rotterdam,0.0,0.0,8.484848484848484,1.6548463356973995,4.248861911987861,84.27553557792157,66.19718309859155,37.52808988764045,16.71575846833579,27.272727272727266,63.63108933360935,191.0,78.0,Left,https://cdn.sofifa.net/players/269/246/23_120.png,CB,Sparta Rotterdam
3092,Marcus Holmgren Pedersen,22,Eredivisie,Defender,Feyenoord,7.13361449482657,6.779661016949152,25.656565656565654,16.07565011820331,18.66464339908953,78.37479577201819,14.788732394366198,39.10112359550561,1.32339652341207,0.0,45.374898907247854,0.0,0.0,,,,
3096,Lutsharel Geertruida,22,Eredivisie,Defender,Feyenoord,16.20847464404242,14.49275362318841,18.18181818181818,4.0189125295508275,8.497723823975722,90.40581615073924,35.563380281690144,37.52808988764045,5.455026073582775,69.6969696969697,54.818995764883354,185.0,73.0,Right,https://cdn.sofifa.net/players/241/187/23_120.png,"RB, CB, CM",Feyenoord
3102,Erling Haaland,22,Premier League,Forward,Manchester City,100.0,34.110787172011655,19.595959595959595,0.0,5.462822458270106,60.73593958337938,3.521126760563381,2.2471910112359548,12.631555517634098,87.87878787878788,17.681559207578932,195.0,94.0,Left,https://cdn.sofifa.net/players/239/085/23_120.png,ST,Manchester City
3107,Mohammed Kudus,22,Eredivisie,Midfielder,Ajax,49.44270561154467,19.71326164874552,28.686868686868685,2.3640661938534278,68.43702579666162,90.43494806657031,12.323943661971832,30.786516853932586,3.9221332719000177,86.36363636363637,43.46718800460546,177.0,70.0,Left,https://cdn.sofifa.net/players/245/155/23_120.png,"CAM, CM, CF",Ajax
3109,Jackson Gabriel Porozo Vernaza,22,Ligue 1,Defender,Troyes,13.778916092685845,9.821428571428571,2.222222222222222,0.0,5.918057663125949,71.531303178211,58.802816901408455,41.348314606741575,20.879162993906412,46.96969696969697,59.80161627365966,192.0,84.0,Right,https://cdn.sofifa.net/players/260/740/23_120.png,CB,Troyes
3119,Manuel Sánchez De La Peña,22,La Liga,Defender,CA Osasuna,0.0,0.0,24.040404040404038,24.113475177304963,10.31866464339909,72.78194263340615,22.535211267605636,46.741573033707866,4.645021729386316,60.60606060606061,50.53811969597588,171.0,66.0,Left,https://cdn.sofifa.net/players/252/327/22_120.png,LB,CA Osasuna
3124,John Nwankwo Donald Okeh,22,La Liga,Midfielder,Elche CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3126,Angel Gomes,22,Ligue 1,Midfielder,Lille,7.172690898024038,4.838709677419355,21.818181818181817,8.274231678486997,12.44309559939302,85.08413529853001,12.323943661971832,27.86516853932584,2.2209338140706247,69.6969696969697,40.46481892324114,168.0,56.0,Right,https://cdn.sofifa.net/players/240/507/23_120.png,"CM, CF, CDM",Lille
3129,Alexis Méndez,22,Liga NOS,Midfielder,FC Vizela,7.0726254558083,4.6875,23.434343434343432,19.621749408983447,12.5948406676783,70.19434245238284,33.802816901408455,59.10112359550561,5.996257842022233,45.45454545454545,60.13628694447071,178.0,70.0,Left,https://cdn.sofifa.net/players/252/285/22_120.png,CAM,FC Vizela
3131,Johan Hove,22,Eredivisie,Midfielder,Groningen,19.619419221065748,17.64705882352941,27.474747474747474,16.07565011820331,13.050075872534142,57.95510176522916,45.422535211267615,42.92134831460674,14.735218365452402,0.0,52.38742477307213,0.0,0.0,,,,
3135,Ethan Ampadu,22,Serie A,Defender,Spezia,0.0,0.0,8.888888888888888,4.7281323877068555,3.6418816388467374,72.00450011048781,45.422535211267615,51.23595505617977,16.431798811455792,51.515151515151516,60.562448881046905,183.0,78.0,Right,https://cdn.sofifa.net/players/235/735/23_120.png,"CDM, CM, CB",Spezia
3136,Oliver Skipp,22,Premier League,Midfielder,Tottenham Hotspur,24.868474363543864,31.57894736842105,11.717171717171716,1.4184397163120566,7.738998482549317,83.57317552688181,38.380281690140855,46.06741573033707,2.3480329621073683,51.515151515151516,58.36009009064273,175.0,70.0,Right,https://cdn.sofifa.net/players/241/042/23_120.png,"CDM, CM",Tottenham Hotspur
3137,Julen Lobete Cienfuegos,22,Eredivisie,Forward,RKC Waalwijk,29.248376675444586,17.197452229299365,22.02020202020202,1.6548463356973995,25.796661608497725,66.22389809275717,7.042253521126762,9.213483146067414,7.9840241357479504,57.57575757575758,23.919758256657982,177.0,72.0,Right,https://cdn.sofifa.net/players/255/398/23_120.png,"ST, LW",RKC Waalwijk
3141,Lucas Bernadou,22,Eredivisie,Midfielder,Emmen,22.007571117760634,23.255813953488374,17.373737373737374,2.3640661938534278,13.050075872534142,82.18245986770106,53.52112676056339,48.08988764044944,6.6792354133519325,0.0,64.19810348589611,0.0,0.0,,,,
3142,Muhammed Cham Saracevic,22,Ligue 1,Midfielder,Clermont,33.34692747006906,18.39080459770115,27.67676767676768,20.094562647754135,22.91350531107739,77.13097029255246,13.380281690140848,28.539325842696627,2.130688484583014,71.21212121212122,39.03286343799091,180.0,67.0,Left,https://cdn.sofifa.net/players/253/108/23_120.png,CAM,Clermont
3143,Iván Jaime Pajuelo,22,Liga NOS,Midfielder,Famalicão,42.40493519473735,21.07843137254902,28.48484848484848,10.401891252955082,34.749620637329286,69.51039674891345,17.253521126760564,20.674157303370787,5.222564282349333,62.121212121212125,34.20202908248778,180.0,72.0,Right,https://cdn.sofifa.net/players/246/070/23_120.png,"CAM, ST, LW",Famalicão
3148,Giorgi Mamardashvili,22,La Liga,Goalkeeper,Valencia CF,0.0,0.0,0.0,0.0,0.0,30.36670107321642,1.0563380281690142,0.0,1.8475311991318502,0.0,7.32612731081122,199.0,88.0,Left,https://cdn.sofifa.net/players/262/621/22_120.png,GK,Valencia CF
3150,Lucas Queiroz Canteiro,22,Liga NOS,Midfielder,Portimonense,20.716156941497996,16.304347826086953,43.43434343434343,29.07801418439716,10.47040971168437,70.90050019493646,2.8169014084507045,32.80898876404494,5.990288870905317,68.18181818181819,36.12356702236633,167.0,65.0,Right,https://cdn.sofifa.net/players/251/990/23_120.png,"CAM, CM, RM",Portimonense
3151,Alessandro Zanoli,22,Serie A,Defender,Sampdoria,19.285755628870753,17.142857142857142,15.353535353535353,15.130023640661937,23.823975720789075,69.0400274968022,26.760563380281695,30.1123595505618,4.535283305362423,57.57575757575758,42.21019256117579,188.0,76.0,Right,https://cdn.sofifa.net/players/268/656/23_120.png,RB,Sampdoria
3154,Cenk Özkacar,22,La Liga,Defender,Valencia CF,0.0,0.0,5.252525252525253,3.073286052009456,8.04248861911988,77.05355228018036,27.816901408450708,40.0,24.209029505865626,0.0,50.244940693293714,0.0,0.0,,,,
3156,Felix Kalu Nmecha,22,Bundesliga,Midfielder,Wolfsburg,18.13020415524007,12.396694214876034,20.4040404040404,1.1820330969267139,19.87860394537178,60.709474831979634,47.88732394366198,47.41573033707864,16.077752419926025,0.0,56.338370254893476,0.0,0.0,,,,
3160,Ramón Terrats Espacio,22,La Liga,Midfielder,Villarreal,10.210105921166871,6.42857142857143,21.21212121212121,6.146572104018912,23.823975720789075,82.25318775106379,33.802816901408455,37.30337078651685,4.0857140000199985,0.0,51.89515732906109,0.0,0.0,,,,
3161,Souffian Elkarouani,22,Eredivisie,Midfielder,NEC,9.725084786425448,8.695652173913043,15.15151515151515,17.730496453900706,14.112291350531109,69.31502522709411,26.408450704225356,44.7191011235955,4.129775621588842,69.6969696969697,49.833236766538946,178.0,74.0,Left,https://cdn.sofifa.net/players/262/473/23_120.png,LB,NEC
3164,Brenden Aaronson,22,Premier League,Midfielder,Leeds United,4.989599452133662,3.539823008849558,36.96969696969697,17.494089834515364,18.20940819423369,69.06310221483031,5.633802816901409,40.22471910112359,2.356900900277308,75.75757575757575,40.40884920049581,177.0,66.0,Right,https://cdn.sofifa.net/players/247/361/23_120.png,"CAM, RM, CM",Leeds United
3167,Dominik Szoboszlai,22,Bundesliga,Midfielder,RB Leipzig,23.02330516934958,12.790697674418606,51.31313131313131,43.49881796690307,29.1350531107739,75.51077273613359,20.774647887323944,37.75280898876404,2.004254889759675,74.24242424242425,45.91481319473701,186.0,74.0,Right,https://cdn.sofifa.net/players/236/772/23_120.png,"CAM, LM",RB Leipzig
3169,Thierry Lutonda,22,Eredivisie,Defender,RKC Waalwijk,8.803028447104252,9.30232558139535,13.737373737373737,8.510638297872338,26.555386949924127,65.51974806221156,51.760563380281695,57.078651685393254,3.3444788678210546,72.72727272727273,63.79314440598533,167.0,65.0,Left,https://cdn.sofifa.net/players/252/169/23_120.png,LWB,RKC Waalwijk
3170,Alois Oroz,22,Eredivisie,Defender,Vitesse,19.492020394954935,20.454545454545453,0.0,0.0,0.0,70.19449016751983,52.81690140845071,33.70786516853932,13.806526168536934,37.878787878787875,53.302062600124884,192.0,75.0,Right,https://cdn.sofifa.net/players/260/277/23_120.png,CB,Vitesse
3173,Gonzalo Jordy Plata Jiménez,22,La Liga,Forward,Real Valladolid,5.267920436773665,3.9603960396039604,29.090909090909086,8.274231678486997,34.901365705614566,66.11618143914518,16.549295774647888,59.5505617977528,5.168926611689802,86.36363636363637,53.47678394044172,178.0,65.0,Left,https://cdn.sofifa.net/players/247/181/23_120.png,"RM, RW",Real Valladolid
3175,Alphonso Davies,22,Bundesliga,Forward,FC Bayern München,7.13361449482657,6.779661016949152,36.56565656565657,8.510638297872338,45.97875569044006,83.30659902778007,36.61971830985916,43.82022471910112,1.371884427298687,95.45454545454547,56.50106946394463,185.0,77.0,Left,https://cdn.sofifa.net/players/234/396/23_120.png,"LB, LM",FC Bayern München
3179,Melvin Bard,22,Ligue 1,Defender,Nice,0.0,0.0,7.474747474747474,7.801418439716311,12.746585735963581,73.34081408483146,76.05633802816902,79.77528089887639,9.414076081720196,68.18181818181819,86.06887740776399,173.0,65.0,Left,https://cdn.sofifa.net/players/254/548/23_120.png,LB,Nice
3183,Fabiano Parisi,22,Serie A,Defender,Empoli,15.315158881750305,17.142857142857142,13.535353535353535,9.692671394799053,28.3763277693475,67.54899530345864,44.718309859154935,48.53932584269663,7.179052825963677,69.6969696969697,57.55579999959278,178.0,72.0,Left,https://cdn.sofifa.net/players/258/976/23_120.png,LB,Empoli
3185,Rodrigo Guth,22,Eredivisie,Defender,Fortuna Sittard,7.075807023714646,7.692307692307692,3.636363636363636,0.7092198581560283,2.731411229135053,73.94871965764756,44.3661971830986,33.70786516853932,14.499611942553761,51.515151515151516,51.489857597086456,191.0,80.0,Right,https://cdn.sofifa.net/players/263/556/23_120.png,CB,Fortuna Sittard
3186,Moussa Diarra,22,Ligue 1,Defender,Toulouse,0.0,0.0,10.505050505050505,7.092198581560282,10.16691957511381,78.21182861819068,46.83098591549297,34.8314606741573,9.790854426900536,57.57575757575758,53.973862913813676,185.0,73.0,Left,https://cdn.sofifa.net/players/250/725/23_120.png,"CB, LB, CM",Toulouse
3191,Mohamed Bouchouari,22,Eredivisie,Defender,Emmen,6.651083776742167,5.050505050505051,14.747474747474746,14.65721040189125,14.112291350531109,54.08686938678218,30.98591549295775,64.2696629213483,3.6460223318124227,0.0,57.535979692889015,0.0,0.0,,,,
3193,Eric Junior Dina Ebimbe,22,Bundesliga,Midfielder,Eintracht Frankfurt,25.29767327861133,13.22751322751323,15.555555555555555,4.0189125295508275,22.15477996965099,54.450869710007055,24.295774647887324,55.95505617977528,14.571095117681384,75.75757575757575,51.20616725358451,184.0,80.0,Right,https://cdn.sofifa.net/players/248/573/23_120.png,"RM, CM, RWB",Eintracht Frankfurt
3194,Mor Ndiaye,22,Liga NOS,Midfielder,GD Estoril Praia,0.0,0.0,12.323232323232322,0.0,1.0622154779969653,73.28899714425214,31.338028169014088,44.4943820224719,13.991268298051876,0.0,52.60256524670888,0.0,0.0,,,,
3195,Samuel Almeida Costa,22,La Liga,Midfielder,Almería,7.841475311094039,6.849315068493151,10.909090909090908,0.0,6.22154779969651,69.51858386395227,55.98591549295776,64.04494382022472,17.675273304886787,50.0,70.18614931973296,183.0,75.0,Left,https://cdn.sofifa.net/players/255/566/23_120.png,"CDM, CM",Almería
3200,Julien Ponceau,22,Ligue 1,Midfielder,Lorient,9.436294738526994,9.25925925925926,29.49494949494949,1.1820330969267139,8.194233687405161,77.27551562352991,28.521126760563387,38.876404494382015,3.8040678513130213,66.66666666666667,49.60731219698464,170.0,62.0,Right,https://cdn.sofifa.net/players/242/655/23_120.png,"CM, CAM, CDM",Lorient
3203,Jeremie Frimpong,22,Bundesliga,Midfielder,Bayer Leverkusen,33.43791851820303,24.528301886792452,30.1010101010101,14.184397163120565,40.66767830045524,71.23381753047784,17.605633802816904,40.22471910112359,3.0950559397653334,0.0,45.01909872964802,0.0,0.0,,,,
3204,Josha Mamadou Karaboue Vagnomann,22,Bundesliga,Defender,Stuttgart,15.160460307187169,10.909090909090907,13.535353535353535,2.836879432624113,19.423368740515937,68.45824632653142,17.253521126760564,35.73033707865169,10.457251743224285,0.0,41.91720073701748,0.0,0.0,,,,
3205,Wesley Fofana,22,Premier League,Defender,Chelsea,16.822791481220854,18.42105263157895,3.03030303030303,1.8912529550827422,8.04248861911988,84.62689693378033,71.47887323943662,54.157303370786515,14.915599864053473,66.66666666666667,74.20274389437155,190.0,76.0,Right,https://cdn.sofifa.net/players/248/695/23_120.png,CB,Chelsea
3208,Emanuel Aiwu,22,Serie A,Defender,Cremonese,0.0,0.0,4.444444444444444,0.0,1.6691957511380882,72.89872449108111,47.88732394366198,67.41573033707864,11.906560847221616,59.09090909090909,70.0536561180414,185.0,77.0,Right,https://cdn.sofifa.net/players/243/442/23_120.png,"CB, CDM",Cremonese
3209,Wilfried Stephane Singo,22,Serie A,Defender,Torino,12.723957757817804,10.227272727272727,20.4040404040404,12.529550827423167,19.271623672230653,63.68426545173472,16.901408450704228,26.516853932584265,17.423432914440514,75.75757575757575,35.791938188478014,190.0,79.0,Right,https://cdn.sofifa.net/players/252/802/23_120.png,"RWB, RM",Torino
3212,Nicolò Cambiaghi,22,Serie A,Forward,Empoli,43.58632338316311,23.863636363636363,19.797979797979796,13.238770685579196,19.119878603945374,70.51742417322362,22.1830985915493,48.98876404494382,1.644172964098602,65.15151515151516,50.941220711760735,173.0,74.0,Right,https://cdn.sofifa.net/players/268/703/23_120.png,"LW, CAM, ST",Empoli
3213,Orkun Kökçü,22,Eredivisie,Midfielder,Feyenoord,17.867685362042025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.121212121212125,0.0,175.0,68.0,Right,https://cdn.sofifa.net/players/243/245/23_120.png,"CM, CAM",Feyenoord
3214,Bernardo Maria Morais Cardoso Vital,22,Liga NOS,Defender,GD Estoril Praia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3218,Luiz Henrique André Rosa da Silva,22,La Liga,Forward,Real Betis,3.3088306226003747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27272727272727,0.0,182.0,77.0,Left,https://cdn.sofifa.net/players/264/698/23_120.png,"RM, LM",Real Betis
3220,Kossonou Odilon,22,Bundesliga,Defender,Bayer Leverkusen,0.0,0.0,3.636363636363636,1.4184397163120566,5.462822458270106,75.79969858458853,47.88732394366198,26.516853932584265,14.31836679327184,0.0,49.38724018400717,0.0,0.0,,,,
3224,David Costa,22,Ligue 1,Midfielder,Lens,8.431941406806347,6.741573033707865,36.16161616161616,8.983451536643026,22.306525037936268,80.91344149058841,20.422535211267608,18.651685393258425,1.4958704311152764,62.121212121212125,37.20592285625217,168.0,64.0,Left,https://cdn.sofifa.net/players/259/139/23_120.png,"LW, CAM, CM",Lens
3228,Jon Pacheco Dozagarat,22,La Liga,Defender,Real Sociedad,0.0,0.0,1.6161616161616161,0.0,2.276176024279211,88.32101346248425,32.04225352112677,25.617977528089884,18.91075705508695,31.818181818181813,47.04676791201547,184.0,77.0,Left,https://cdn.sofifa.net/players/255/854/23_120.png,CB,Real Sociedad
3229,Eric García Martret,22,La Liga,Defender,FC Barcelona,19.852983735602248,24.0,1.212121212121212,0.0,1.9726858877086497,90.77899712965666,35.91549295774649,35.73033707865169,11.924617506073938,46.96969696969697,54.201720653051495,182.0,76.0,Right,https://cdn.sofifa.net/players/245/037/23_120.png,CB,FC Barcelona
3231,Rodrygo,22,La Liga,Forward,Real Madrid,30.772124790183483,12.5,35.95959595959596,5.437352245862884,41.88163884673748,88.91694170050724,9.15492957746479,16.179775280898873,4.129775621588842,86.36363636363637,34.32592953056685,174.0,64.0,Right,https://cdn.sofifa.net/players/243/812/23_120.png,"RW, LW, ST",Real Madrid
3235,Luiz Lúcio Reis Júnior,22,Liga NOS,Goalkeeper,Famalicão,0.0,0.0,1.212121212121212,0.0,0.0,38.26213981778065,0.0,0.6741573033707864,3.7821514110173906,0.0,9.481940920383426,194.0,88.0,Right,https://cdn.sofifa.net/players/258/885/23_120.png,GK,Famalicão
3237,Enzo Fernández,22,Liga NOS,Midfielder,Benfica,6.747237829022861,4.195804195804196,39.39393939393939,16.784869976359335,8.801213960546281,85.13032814738196,32.04225352112677,58.202247191011224,4.539193032349805,65.15151515151516,63.06589370695639,180.0,77.0,Right,https://cdn.sofifa.net/players/247/090/23_120.png,"CM, CDM",Benfica
3238,Enzo Fernández,22,Premier League,Midfielder,Chelsea,0.0,0.0,26.464646464646464,1.6548463356973995,17.905918057663126,87.55021617117544,25.35211267605634,54.382022471910105,2.715906598336956,0.0,59.435801791029334,0.0,0.0,,,,
3242,Pedro Jorge Gonçalves Malheiro,22,Liga NOS,Forward,Boavista FC,0.0,0.0,13.131313131313131,16.784869976359335,17.602427921092563,67.28563847048588,45.422535211267615,69.6629213483146,4.531055361083491,63.63636363636364,68.77431157854654,179.0,66.0,Right,https://cdn.sofifa.net/players/263/810/22_120.png,"RB, RW",Boavista FC
3253,Lameck Banda,22,Serie A,Forward,Lecce,13.01125994430415,8.661417322834646,14.545454545454543,5.200945626477541,35.96358118361154,56.16548765808679,15.492957746478876,38.42696629213483,3.007608928819291,87.87878787878788,39.31252326943772,169.0,66.0,Right,https://cdn.sofifa.net/players/271/197/23_120.png,LW,Lecce
3254,Curtis Jones,22,Premier League,Midfielder,Liverpool,50.29422546352569,50.0,22.828282828282823,2.1276595744680846,13.201820940819424,90.89356923474361,9.15492957746479,66.29213483146067,2.0271275909627615,56.06060606060606,61.14975768409876,185.0,75.0,Right,https://cdn.sofifa.net/players/242/434/23_120.png,CM,Liverpool
3256,Nigel Thomas,22,Liga NOS,Forward,Paços de Ferreira,18.960186833882855,10.650887573964498,23.030303030303028,26.95035460992907,18.81638846737481,59.89628358342941,25.70422535211268,13.48314606741573,3.4465481378011935,0.0,30.642199496846903,0.0,0.0,,,,
